,label,时间,原始重量,稳定重量,轴重,su_ad,wpu_x,wpu_y,wpu_z,su_x,su_y,su_z,原始重量_diff,稳定重量_diff,轴重_diff,su_ad_diff,wpu_x_diff,wpu_y_diff,wpu_z_diff,su_x_diff,su_y_diff,su_z_diff,轨迹时间,速度,估计重量
14972,0,2023-12-22 12:44:50,31552,16360,38088,29347,13952,2485,75618,2070,571,85369,11189,0,11969,-1075,62,2404,223,-693,-1406,522,2023-12-22 12:44:54,45.0,16360.0
14973,0,2023-12-22 12:44:55,41172,16360,38778,29285,13771,5402,75145,2131,-2384,85303,9620,0,690,-62,-181,2917,-473,61,-2955,-66,2023-12-22 12:45:04,16.0,16360.0
14974,0,2023-12-22 12:44:58,32821,16360,31730,29918,13553,4786,75581,2081,-2373,86182,-8351,0,-7048,633,-218,-616,436,-50,11,879,2023-12-22 12:45:04,16.0,16360.0
14975,0,2023-12-22 12:45:02,27077,16360,26999,30343,13614,3076,76006,2076,-1027,87209,-5744,0,-4731,425,61,-1710,425,-5,1346,1027,2023-12-22 12:45:04,16.0,16360.0
14976,0,2023-12-22 12:45:05,22423,16360,24126,30601,13813,1607,76062,2065,230,87517,-4654,0,-2873,258,199,-1469,56,-11,1257,308,2023-12-22 12:45:11,6.0,16360.0
14977,0,2023-12-22 12:45:08,27366,16360,27822,30269,14132,2213,75677,1845,-71,87885,4943,0,3696,-332,319,606,-385,-220,-301,368,2023-12-22 12:45:11,6.0,16360.0
14978,0,2023-12-22 12:45:10,24858,16360,28713,30189,14253,1763,75578,1724,472,87615,-2508,0,891,-80,121,-450,-99,-121,543,-270,2023-12-22 12:45:11,6.0,16360.0
14979,0,2023-12-22 12:45:13,30951,16360,22590,30739,14302,1326,75542,1653,362,87643,6093,0,-6123,550,49,-437,-36,-71,-110,28,2023-12-22 12:45:22,0.0,16360.0
14980,0,2023-12-22 12:45:17,20819,16360,20853,30895,14391,-209,75587,1664,1801,87291,-10132,0,-1737,156,89,-1535,45,11,1439,-352,2023-12-22 12:45:22,0.0,16360.0
14981,0,2023-12-22 12:45:20,21955,16360,21866,30804,14398,-409,75589,1664,2098,87160,1136,0,1013,-91,7,-200,2,0,297,-131,2023-12-22 12:45:22,0.0,16360.0
14982,0,2023-12-22 12:45:22,22189,16360,22300,30765,14429,-397,75560,1675,2125,87143,234,0,434,-39,31,12,-29,11,27,-17,2023-12-22 12:45:22,0.0,16360.0
14983,0,2023-12-22 12:45:25,22389,16360,22590,30739,14404,-388,75585,1675,2142,87143,200,0,290,-26,-25,9,25,0,17,0,2023-12-22 12:45:32,0.0,16360.0
14984,0,2023-12-22 12:45:28,22545,16360,22367,30759,14399,-407,75589,1675,2142,87143,156,0,-223,20,-5,-19,4,0,0,0,2023-12-22 12:45:32,0.0,16360.0
14985,0,2023-12-22 12:45:32,22556,16360,22256,30769,14391,-418,75597,1653,2142,87154,11,0,-111,10,-8,-11,8,-22,0,11,2023-12-22 12:45:32,0.0,16360.0
14986,0,2023-12-22 12:45:35,22356,22260,22634,30735,14432,-384,75558,1669,2142,87143,-200,5900,378,-34,41,34,-39,16,0,-11,2023-12-22 12:45:42,0.0,22720.0
14987,0,2023-12-22 12:45:37,22679,22260,22746,30725,14423,-374,75566,1675,2142,87149,323,0,112,-10,-9,10,8,6,0,6,2023-12-22 12:45:42,0.0,22720.0
14988,0,2023-12-22 12:45:40,22545,22720,17680,31180,14441,-1350,75459,1686,2697,86654,-134,460,-5066,455,18,-976,-107,11,555,-495,2023-12-22 12:45:42,0.0,22720.0
14989,0,2023-12-22 12:45:44,16455,22720,23569,30651,14424,-1685,75385,1746,3576,85792,-6090,0,5889,-529,-17,-335,-74,60,879,-862,2023-12-22 12:45:45,6.0,22720.0
14990,0,2023-12-22 12:45:47,24816,22720,24850,30536,14348,-125,75636,1785,2070,87022,8361,0,1281,-115,-76,1560,251,39,-1506,1230,2023-12-22 12:45:55,0.0,22720.0
14991,0,2023-12-22 12:45:50,25139,22720,23480,30659,14310,320,75668,1746,1494,87434,323,0,-1370,123,-38,445,32,-39,-576,412,2023-12-22 12:45:55,0.0,22720.0
14992,0,2023-12-22 12:45:52,20608,22720,22211,30773,14371,-262,75609,1746,1983,87143,-4531,0,-1269,114,61,-582,-59,0,489,-291,2023-12-22 12:45:55,0.0,22720.0
14993,0,2023-12-22 12:45:56,24549,22720,24917,30530,14301,357,75686,1724,1587,87478,3941,0,2706,-243,-70,619,77,-22,-396,335,2023-12-22 12:46:05,7.0,22720.0
14994,0,2023-12-22 12:45:59,23736,22720,23057,30697,14348,176,75635,1713,1604,87478,-813,0,-1860,167,47,-181,-51,-11,17,0,2023-12-22 12:46:05,7.0,22720.0
14995,0,2023-12-22 12:46:02,17045,22720,16778,31261,14413,-1779,75456,1768,3054,86292,-6691,0,-6279,564,65,-1955,-179,55,1450,-1186,2023-12-22 12:46:05,7.0,22720.0
14996,0,2023-12-22 12:46:05,9563,22720,7492,32095,15211,-5420,73757,1472,5976,83600,-7482,0,-9286,834,798,-3641,-1699,-296,2922,-2692,2023-12-22 12:46:05,7.0,22720.0
14997,0,2023-12-22 12:46:13,40020,22720,40047,29171,17171,-547,72733,-1208,3867,85534,30457,0,32555,-2924,1960,4873,-1024,-2680,-2109,1934,2023-12-22 12:46:23,39.0,22720.0
14998,0,2023-12-22 12:46:16,23713,22720,21231,30861,15490,-2871,74188,653,4581,85094,-16307,0,-18816,1690,-1681,-2324,1455,1861,714,-440,2023-12-22 12:46:23,39.0,22720.0
14999,0,2023-12-22 12:46:20,21207,22720,21788,30811,14975,-2877,74695,1499,4636,84841,-2506,0,557,-50,-515,-6,507,846,55,-253,2023-12-22 12:46:23,39.0,22720.0
15000,0,2023-12-22 12:46:23,23736,22720,26175,30417,15910,-2053,73908,922,4196,85325,2529,0,4387,-394,935,824,-787,-577,-440,484,2023-12-22 12:46:23,39.0,22720.0
15001,0,2023-12-22 12:46:26,21799,22720,21053,30877,14550,-1899,75284,1571,3565,85621,-1937,0,-5122,460,-1360,154,1376,649,-631,296,2023-12-22 12:46:33,50.0,22720.0
15002,0,2023-12-22 12:46:28,22289,22720,22668,30732,13728,-1965,76094,2367,3768,85072,490,0,1615,-145,-822,-66,810,796,203,-549,2023-12-22 12:46:33,50.0,22720.0
15003,0,2023-12-22 12:46:32,20018,22720,16867,31253,13803,-2453,74785,2488,3762,84891,-2271,0,-5801,521,75,-488,-1309,121,-6,-181,2023-12-22 12:46:33,50.0,22720.0
15004,0,2023-12-22 12:46:35,21792,22720,24705,30549,14181,-1386,75612,2296,3356,85347,1774,0,7838,-704,378,1067,827,-192,-406,456,2023-12-22 12:46:42,50.0,22720.0
15005,0,2023-12-22 12:46:38,18804,22720,19216,31042,14537,-1668,75248,2175,3153,85550,-2988,0,-5489,493,356,-282,-364,-121,-203,203,2023-12-22 12:46:42,50.0,22720.0
15006,0,2023-12-22 12:46:41,26631,22720,24716,30548,14875,-1654,74937,2087,3636,85187,7827,0,5500,-494,338,14,-311,-88,483,-363,2023-12-22 12:46:42,50.0,22720.0
15007,0,2023-12-22 12:46:43,23133,22720,26453,30392,15473,-1379,74272,1614,3499,85654,-3498,0,1737,-156,598,275,-665,-473,-137,467,2023-12-22 12:46:53,46.0,22720.0
15008,0,2023-12-22 12:46:47,16548,22720,19328,31032,13545,-1946,74970,2411,3499,85248,-6585,0,-7125,640,-1928,-567,698,797,0,-406,2023-12-22 12:46:53,46.0,22720.0
15009,0,2023-12-22 12:46:50,30851,22720,24160,30598,13854,-1735,75508,2620,3663,84825,14303,0,4832,-434,309,211,538,209,164,-423,2023-12-22 12:46:53,46.0,22720.0
15010,0,2023-12-22 12:46:53,25985,22720,23291,30676,14555,-1866,75214,2389,3724,84962,-4866,0,-869,78,701,-131,-294,-231,61,137,2023-12-22 12:46:53,46.0,22720.0
15011,0,2023-12-22 12:46:55,18838,22720,20686,30910,15570,-2064,74223,955,3702,85610,-7147,0,-2605,234,1015,-198,-991,-1434,-22,648,2023-12-22 12:47:03,42.0,22720.0
15012,0,2023-12-22 12:46:58,21521,22720,22345,30761,16046,-1987,73793,499,3779,85567,2683,0,1659,-149,476,77,-430,-456,77,-43,2023-12-22 12:47:03,42.0,22720.0
15013,0,2023-12-22 12:47:02,28156,22720,44478,28773,15582,-1765,74294,1373,5493,81864,6635,0,22133,-1988,-464,222,501,874,1714,-3703,2023-12-22 12:47:03,42.0,22720.0
15014,0,2023-12-22 12:47:05,24631,22720,22233,30771,14179,-2017,75640,2136,3784,84891,-3525,0,-22245,1998,-1403,-252,1346,763,-1709,3027,2023-12-22 12:47:13,49.0,22720.0
15015,0,2023-12-22 12:47:08,21643,22720,21332,30852,14927,-1923,74903,1625,3614,85468,-2988,0,-901,81,748,94,-737,-511,-170,577,2023-12-22 12:47:13,49.0,22720.0
15016,0,2023-12-22 12:47:10,22779,22720,19405,31025,14054,-2087,75558,1911,3587,85396,1136,0,-1927,173,-873,-164,655,286,-27,-72,2023-12-22 12:47:13,49.0,22720.0
15017,0,2023-12-22 12:47:13,17657,22720,26687,30371,14113,-964,75638,2230,3114,85462,-5122,0,7282,-654,59,1123,80,319,-473,66,2023-12-22 12:47:13,49.0,22720.0
15018,0,2023-12-22 12:47:17,23592,22720,22990,30703,14616,-633,75317,2180,2433,85962,5935,0,-3697,332,503,331,-321,-50,-681,500,2023-12-22 12:47:23,62.0,22720.0
15019,0,2023-12-22 12:47:20,18114,22720,6468,32187,10653,-1842,76478,3856,2202,84644,-5478,0,-16522,1484,-3963,-1209,1161,1676,-231,-1318,2023-12-22 12:47:23,62.0,22720.0
15020,0,2023-12-22 12:47:23,22067,22720,20597,30918,11307,226,78491,4257,1345,84572,3953,0,14129,-1269,654,2068,2013,401,-857,-72,2023-12-22 12:47:23,62.0,22720.0
15021,0,2023-12-22 12:47:25,31161,22720,45659,28667,12612,4149,76415,4037,-461,83545,9094,0,25062,-2251,1305,3923,-2076,-220,-1806,-1027,2023-12-22 12:47:30,59.0,22720.0
15022,0,2023-12-22 12:47:32,29139,22720,28613,30198,11902,4900,77036,3636,-2724,84825,-2022,0,-17046,1531,-710,751,621,-401,-2263,1280,2023-12-22 12:47:34,44.0,22720.0
15023,0,2023-12-22 12:47:37,35037,22720,33757,29736,12749,6549,75587,3224,-3988,83974,5898,0,5144,-462,847,1649,-1449,-412,-1264,-851,2023-12-22 12:47:44,19.0,22720.0
15024,0,2023-12-22 12:47:40,61324,22720,39568,29214,13571,4626,75527,2955,-1488,81079,26287,0,5811,-522,822,-1923,-60,-269,2500,-2895,2023-12-22 12:47:44,19.0,22720.0
15025,0,2023-12-22 12:47:44,49322,22720,42608,28941,13767,4058,75570,2076,-659,85253,-12002,0,3040,-273,196,-568,43,-879,829,4174,2023-12-22 12:47:44,19.0,22720.0
15026,0,2023-12-22 12:47:47,32064,22720,25985,30434,14028,3426,75479,1801,-1510,87055,-17258,0,-16623,1493,261,-632,-91,-275,-851,1802,2023-12-22 12:47:54,0.0,22720.0
15027,0,2023-12-22 12:47:49,23361,22720,24438,30573,14082,2130,75727,1752,-285,87857,-8703,0,-1547,139,54,-1296,248,-49,1225,802,2023-12-22 12:47:54,0.0,22720.0
15028,0,2023-12-22 12:47:52,28635,22720,24349,30581,14061,2531,75670,1724,-725,87808,5274,0,-89,8,-21,401,-57,-28,-440,-49,2023-12-22 12:47:54,0.0,22720.0
15029,0,2023-12-22 12:47:56,22011,22720,22245,30770,14091,1271,75836,1774,406,87956,-6624,0,-2104,189,30,-1260,166,50,1131,148,2023-12-22 12:48:03,0.0,22720.0
15030,0,2023-12-22 12:47:59,19428,22720,19483,31018,14098,461,75876,1818,994,87725,-2583,0,-2762,248,7,-810,40,44,588,-231,2023-12-22 12:48:03,0.0,22720.0
15031,0,2023-12-22 12:48:02,20374,22720,20574,30920,14094,354,75894,1829,1197,87659,946,0,1091,-98,-4,-107,18,11,203,-66,2023-12-22 12:48:03,0.0,22720.0
15032,0,2023-12-22 12:48:04,20831,22720,20897,30891,14104,351,75886,1834,1230,87654,457,0,323,-29,10,-3,-8,5,33,-5,2023-12-22 12:48:14,8.0,22720.0
15033,0,2023-12-22 12:48:08,20513,22720,20920,30889,14100,353,75890,1834,1230,87654,-318,0,23,-2,-4,2,4,0,0,0,2023-12-22 12:48:14,8.0,22720.0
15034,0,2023-12-22 12:48:11,20797,22720,9151,31946,14127,-1709,75584,1840,2307,86775,284,0,-11769,1057,27,-2062,-306,6,1077,-879,2023-12-22 12:48:14,8.0,22720.0
15035,0,2023-12-22 12:48:14,1503,22720,3384,32464,14227,-6382,74289,1955,6602,82886,-19294,0,-5767,518,100,-4673,-1295,115,4295,-3889,2023-12-22 12:48:14,8.0,22720.0
15036,0,2023-12-22 12:48:16,30427,22720,26665,30373,15187,-932,74465,1510,3048,85951,28924,0,23281,-2091,960,5450,176,-445,-3554,3065,2023-12-22 12:48:19,18.0,22720.0
15037,0,2023-12-22 12:48:20,23647,22720,33567,29753,21845,-3069,67841,-3290,5954,82490,-6780,0,6902,-620,6658,-2137,-6624,-4800,2906,-3461,2023-12-22 12:48:22,28.0,22720.0
15038,0,2023-12-22 12:48:25,35761,22720,32621,29838,18970,-2594,70786,-3065,5322,83281,12114,0,-946,85,-2875,475,2945,225,-632,791,2023-12-22 12:48:25,26.0,22720.0
15039,0,2023-12-22 12:48:28,23213,22720,21766,30813,15037,-3078,74583,1038,4839,84484,-12548,0,-10855,975,-3933,-484,3797,4103,-483,1203,2023-12-22 12:48:35,39.0,22720.0
15040,0,2023-12-22 12:48:32,23102,22720,28112,30243,15350,-1768,74449,961,4081,85407,-111,0,6346,-570,313,1310,-134,-77,-758,923,2023-12-22 12:48:35,39.0,22720.0
15041,0,2023-12-22 12:48:35,23425,22720,24048,30608,16505,-2018,73334,197,3955,85682,323,0,-4064,365,1155,-250,-1115,-764,-126,275,2023-12-22 12:48:35,39.0,22720.0
15042,0,2023-12-22 12:48:38,25673,22720,26509,30387,17695,-2063,72158,-455,4229,85325,2248,0,2461,-221,1190,-45,-1176,-652,274,-357,2023-12-22 12:48:39,44.0,22720.0
15043,0,2023-12-22 12:48:40,27596,22720,27210,30324,16900,-1958,72952,-307,4180,85363,1923,0,701,-63,-795,105,794,148,-49,38,2023-12-22 12:48:50,50.0,22720.0
15044,0,2023-12-22 12:48:44,29326,22720,35182,29608,15790,106,74111,878,2746,86209,1730,0,7972,-716,-1110,2064,1159,1185,-1434,846,2023-12-22 12:48:50,50.0,22720.0
15045,0,2023-12-22 12:48:47,22619,22720,12013,31689,14946,-2817,73869,1384,3713,85325,-6707,0,-23169,2081,-844,-2923,-242,506,967,-884,2023-12-22 12:48:50,50.0,22720.0
15046,0,2023-12-22 12:48:52,25317,22720,25006,30522,15754,-1195,74135,1164,3186,85671,2698,0,12993,-1167,808,1622,266,-220,-527,346,2023-12-22 12:48:57,57.0,22720.0
15047,0,2023-12-22 12:48:56,19216,22720,25752,30455,15978,-1269,73887,851,3339,85863,-6101,0,746,-67,224,-74,-248,-313,153,192,2023-12-22 12:48:57,57.0,22720.0
15048,0,2023-12-22 12:48:59,30027,22720,24338,30582,15474,-965,73987,994,2867,86094,10811,0,-1414,127,-504,304,100,143,-472,231,2023-12-22 12:49:06,58.0,22720.0
15049,0,2023-12-22 12:49:02,23458,22720,28090,30245,15600,-1074,73846,2015,3345,84852,-6569,0,3752,-337,126,-109,-141,1021,478,-1242,2023-12-22 12:49:06,58.0,22720.0
15050,0,2023-12-22 12:49:05,30799,22720,30394,30038,15459,433,74325,994,1977,86143,7341,0,2304,-207,-141,1507,479,-1021,-1368,1291,2023-12-22 12:49:06,58.0,22720.0
15051,0,2023-12-22 12:49:07,23302,22720,28012,30252,14860,480,74883,1532,1730,86077,-7497,0,-2382,214,-599,47,558,538,-247,-66,2023-12-22 12:49:17,48.0,22720.0
15052,0,2023-12-22 12:49:11,29949,22720,36529,29487,15500,2396,74216,873,510,87160,6647,0,8517,-765,640,1916,-667,-659,-1220,1083,2023-12-22 12:49:17,48.0,22720.0
15053,0,2023-12-22 12:49:14,30127,22720,26331,30403,15704,1208,74171,758,818,87160,178,0,-10198,916,204,-1188,-45,-115,308,0,2023-12-22 12:49:17,48.0,22720.0
15054,0,2023-12-22 12:49:17,30906,22720,28357,30221,15388,916,74555,917,1307,87066,779,0,2026,-182,-316,-292,384,159,489,-94,2023-12-22 12:49:17,48.0,22720.0
15055,0,2023-12-22 12:49:19,36874,22720,36896,29454,15360,3035,74280,922,-142,87440,5968,0,8539,-767,-28,2119,-275,5,-1449,374,2023-12-22 12:49:24,38.0,22720.0
15056,0,2023-12-22 12:49:22,26887,22720,24516,30566,15818,999,74091,477,862,87648,-9987,0,-12380,1112,458,-2036,-189,-445,1004,208,2023-12-22 12:49:24,38.0,22720.0
15057,0,2023-12-22 12:49:26,28824,22720,28602,30199,14950,1346,74964,1290,889,87434,1937,0,4086,-367,-868,347,873,813,27,-214,2023-12-22 12:49:34,22.0,22720.0
15058,0,2023-12-22 12:49:29,26319,22720,30684,30012,14795,1087,75119,1477,1345,86791,-2505,0,2082,-187,-155,-259,155,187,456,-643,2023-12-22 12:49:34,22.0,22720.0
15059,0,2023-12-22 12:49:32,37653,22720,39780,29195,14535,4495,74694,1455,-1384,87028,11334,0,9096,-817,-260,3408,-425,-22,-2729,237,2023-12-22 12:49:34,22.0,22720.0
15060,0,2023-12-22 12:49:34,42321,22720,41907,29004,17387,5494,71655,-43,-2345,86973,4668,0,2127,-191,2852,999,-3039,-1498,-961,-55,2023-12-22 12:49:34,22.0,22720.0
15061,0,2023-12-22 12:49:38,44746,22720,38978,29267,18835,2095,70921,-2515,950,85182,2425,0,-2929,263,1448,-3399,-734,-2472,3295,-1791,2023-12-22 12:49:41,11.0,22720.0
15062,0,2023-12-22 12:49:41,41771,22720,44167,28801,18887,86,71093,-1609,3548,85286,-2975,0,5189,-466,52,-2009,172,906,2598,104,2023-12-22 12:49:41,11.0,22720.0
15063,0,2023-12-22 12:49:43,41293,22720,35416,29587,20277,-2412,69480,-3663,5394,83106,-478,0,-8751,786,1390,-2498,-1613,-2054,1846,-2180,2023-12-22 12:49:45,15.0,22720.0
15064,0,2023-12-22 12:49:47,26442,22720,36306,29507,15927,-1367,73854,-153,4394,85166,-14851,0,890,-80,-4350,1045,4374,3510,-1000,2060,2023-12-22 12:49:57,34.0,22720.0
15065,0,2023-12-22 12:49:50,22200,22720,20998,30882,15122,-2843,74554,1126,4526,85072,-4242,0,-15308,1375,-805,-1476,700,1279,132,-94,2023-12-22 12:49:57,34.0,22720.0
15066,0,2023-12-22 12:49:53,20244,22720,27099,30334,13905,-1868,75869,2109,4064,85078,-1956,0,6101,-548,-1217,975,1315,983,-462,6,2023-12-22 12:49:57,34.0,22720.0
15067,0,2023-12-22 12:49:58,22957,22720,22356,30760,14505,-1891,75337,1900,3663,85402,2713,0,-4743,426,600,-23,-532,-209,-401,324,2023-12-22 12:50:07,47.0,22720.0
15068,0,2023-12-22 12:50:02,25629,22720,24226,30592,14705,-2327,75082,1631,4279,84874,2672,0,1870,-168,200,-436,-255,-269,616,-528,2023-12-22 12:50:07,47.0,22720.0
15069,0,2023-12-22 12:50:05,22641,22720,22612,30737,14018,-1970,75767,1928,3784,85187,-2988,0,-1614,145,-687,357,685,297,-495,313,2023-12-22 12:50:07,47.0,22720.0
15070,0,2023-12-22 12:50:08,30227,22720,30049,30069,14855,296,75099,1680,2098,85753,7586,0,7437,-668,837,2266,-668,-248,-1686,566,2023-12-22 12:50:17,30.0,22720.0
15071,0,2023-12-22 12:50:10,29181,22720,37475,29402,13624,2057,76089,2543,983,85369,-1046,0,7426,-667,-1231,1761,990,863,-1115,-384,2023-12-22 12:50:17,30.0,22720.0
15072,0,2023-12-22 12:50:13,35883,22720,34458,29673,14278,3937,75138,1763,-1263,86896,6702,0,-3017,271,654,1880,-951,-780,-2246,1527,2023-12-22 12:50:17,30.0,22720.0
15073,0,2023-12-22 12:50:17,34592,22720,28513,30207,13549,3625,75880,2142,-1461,86698,-1291,0,-5945,534,-729,-312,742,379,-198,-198,2023-12-22 12:50:17,30.0,22720.0
15074,0,2023-12-22 12:50:20,40604,22720,38767,29286,14121,6344,74437,1647,-3389,85863,6012,0,10254,-921,572,2719,-1443,-495,-1928,-835,2023-12-22 12:50:24,5.0,22720.0
15075,0,2023-12-22 12:50:22,39424,22720,30940,29989,12946,6217,75416,2515,-3944,84748,-1180,0,-7827,703,-1175,-127,979,868,-555,-1115,2023-12-22 12:50:24,5.0,22720.0
15076,0,2023-12-22 12:50:25,18782,22720,11656,31721,12764,-644,76928,2581,1417,85138,-20642,0,-19284,1732,-182,-6861,1512,66,5361,390,2023-12-22 12:50:27,6.0,22720.0
15077,0,2023-12-22 12:50:29,-1837,22720,-7871,33475,11149,-4242,77588,3422,3339,81727,-20619,0,-19527,1754,-1615,-3598,660,841,1922,-3411,2023-12-22 12:50:34,8.0,22720.0
15078,0,2023-12-22 12:50:32,-911,22720,14685,31449,10484,-1877,79012,4542,2938,82342,926,0,22556,-2026,-665,2365,1424,1120,-401,615,2023-12-22 12:50:34,8.0,22720.0
15079,0,2023-12-22 12:50:34,-6045,22720,-2237,32969,11908,-6213,76200,4509,5883,81194,-5134,0,-16922,1520,1424,-4336,-2812,-33,2945,-1148,2023-12-22 12:50:34,8.0,22720.0
15080,0,2023-12-22 12:50:37,13137,22720,19016,31060,15411,-4456,73851,2087,6015,82858,19182,0,21253,-1909,3503,1757,-2349,-2422,132,1664,2023-12-22 12:50:42,11.0,22720.0
15081,0,2023-12-22 12:50:40,21933,22720,23892,30622,14411,-2870,75215,1966,4812,83995,8796,0,4876,-438,-1000,1586,1364,-121,-1203,1137,2023-12-22 12:50:42,11.0,22720.0
15082,0,2023-12-22 12:50:44,19071,22720,18615,31096,10751,-2865,78667,4251,4301,83150,-2862,0,-5277,474,-3660,5,3452,2285,-511,-845,2023-12-22 12:50:49,15.0,22720.0
15083,0,2023-12-22 12:50:47,13772,22720,17023,31239,11842,-1714,77935,4356,3004,84078,-5299,0,-1592,143,1091,1151,-732,105,-1297,928,2023-12-22 12:50:49,15.0,22720.0
15084,0,2023-12-22 12:50:49,22790,22720,24182,30596,13601,-460,76284,2312,2362,85303,9018,0,7159,-643,1759,1254,-1651,-2044,-642,1225,2023-12-22 12:50:49,15.0,22720.0
15085,0,2023-12-22 12:50:52,25050,22720,24148,30599,9290,2364,80323,4652,-505,84572,2260,0,-34,3,-4311,2824,4039,2340,-2867,-731,2023-12-22 12:50:54,13.0,22720.0
15086,0,2023-12-22 12:50:56,-15241,22720,-12224,33866,9036,-1503,80587,5388,153,81408,-40291,0,-36372,3267,-254,-3867,264,736,658,-3164,2023-12-22 12:50:57,10.0,22720.0
15087,0,2023-12-22 12:50:58,3640,22720,8472,32007,12593,-2675,76919,3982,3235,83600,18881,0,20696,-1859,3557,-1172,-3668,-1406,3082,2192,2023-12-22 12:51:07,13.0,22720.0
15088,0,2023-12-22 12:51:01,25061,22720,21833,30807,13818,-994,75935,2477,2680,84935,21421,0,13361,-1200,1225,1681,-984,-1505,-555,1335,2023-12-22 12:51:07,13.0,22720.0
15089,0,2023-12-22 12:51:04,17624,22720,16076,31324,13053,-1879,76755,3240,3087,84732,-7437,0,-5757,517,-765,-885,820,763,407,-203,2023-12-22 12:51:07,13.0,22720.0
15090,0,2023-12-22 12:51:08,22612,22720,20185,30955,13191,-1330,76594,2856,2883,85193,4988,0,4109,-369,138,549,-161,-384,-204,461,2023-12-22 12:51:15,6.0,22720.0
15091,0,2023-12-22 12:51:11,22901,22720,25072,30516,14078,66,75847,2010,1900,86242,289,0,4887,-439,887,1396,-747,-846,-983,1049,2023-12-22 12:51:15,6.0,22720.0
15092,0,2023-12-22 12:51:16,23647,22720,2583,32536,7556,1651,80452,6355,-1713,82249,746,0,-22489,2020,-6522,1585,4605,4345,-3613,-3993,2023-12-22 12:51:26,0.0,22720.0
15093,0,2023-12-22 12:51:20,734,22720,-924,32851,8940,819,80594,6707,-1159,82595,-22913,0,-3507,315,1384,-832,142,352,554,346,2023-12-22 12:51:26,0.0,22720.0
15094,0,2023-12-22 12:51:23,11857,22720,15030,31418,11597,149,78321,4389,928,85144,11123,0,15954,-1433,2657,-670,-2273,-2318,2087,2549,2023-12-22 12:51:26,0.0,22720.0
15095,0,2023-12-22 12:51:28,41811,22720,28613,30198,13514,-2062,76279,2070,4394,84765,29954,0,13583,-1220,1917,-2211,-2042,-2319,3466,-379,2023-12-22 12:51:37,0.0,22720.0
15096,0,2023-12-22 12:51:32,-6987,22720,-4865,33205,11494,-2707,78147,4125,2059,85023,-48798,0,-33478,3007,-2020,-645,1868,2055,-2335,258,2023-12-22 12:51:37,0.0,22720.0
15097,0,2023-12-22 12:51:35,-6513,22720,-8595,33540,11431,-4219,77665,4141,3262,84402,474,0,-3730,335,-63,-1512,-482,16,1203,-621,2023-12-22 12:51:37,0.0,22720.0
15098,0,2023-12-22 12:51:38,-5132,22720,-5255,33240,12748,-2587,76831,3367,1928,85687,1381,0,3340,-300,1317,1632,-834,-774,-1334,1285,2023-12-22 12:51:46,0.0,22720.0
15099,0,2023-12-22 12:51:47,25228,22720,23514,30656,13663,-1446,76178,2642,3301,85281,30360,0,28769,-2584,915,1141,-653,-725,1373,-406,2023-12-22 12:51:58,0.0,22720.0
15100,0,2023-12-22 12:51:50,13794,22720,7325,32110,13849,-2126,75942,2136,2543,86336,-11434,0,-16189,1454,186,-680,-236,-506,-758,1055,2023-12-22 12:51:58,0.0,22720.0
15101,0,2023-12-22 12:51:52,10732,22720,16678,31270,12528,12,77418,2905,1213,86418,-3062,0,9353,-840,-1321,2138,1476,769,-1330,82,2023-12-22 12:51:58,0.0,22720.0
15102,0,2023-12-22 12:51:55,16433,22720,11411,31743,10364,-1058,79506,4724,1840,84572,5701,0,-5267,473,-2164,-1070,2088,1819,627,-1846,2023-12-22 12:51:58,0.0,22720.0
15103,1,2023-12-22 12:51:59,11913,22720,15742,31354,10215,-457,79735,4960,1598,84517,-4520,0,4331,-389,-149,601,229,236,-242,-55,2023-12-22 12:52:08,0.0,22720.0
15104,1,2023-12-22 12:52:02,12269,22720,10187,31853,10915,-1249,78963,4674,1911,84693,356,0,-5555,499,700,-792,-772,-286,313,176,2023-12-22 12:52:08,0.0,22720.0
15105,1,2023-12-22 12:52:05,-155,22720,3251,32476,11588,-407,78362,3988,450,85742,-12424,0,-6936,623,673,842,-601,-686,-1461,1049,2023-12-22 12:52:08,0.0,22720.0
15106,1,2023-12-22 12:52:07,12399,22720,15308,31393,11804,431,78170,3680,670,86072,12554,0,12057,-1083,216,838,-192,-308,220,330,2023-12-22 12:52:08,0.0,22720.0
15107,1,2023-12-22 12:52:11,24868,22720,25273,30498,12245,148,77731,3427,1829,85913,12469,0,9965,-895,441,-283,-439,-253,1159,-159,2023-12-22 12:52:18,0.0,22720.0
15108,1,2023-12-22 12:52:14,25162,22720,27043,30339,12450,-97,77386,3224,2246,85742,294,0,1770,-159,205,-245,-345,-203,417,-171,2023-12-22 12:52:18,0.0,22720.0
15109,1,2023-12-22 12:52:17,28639,22720,29047,30159,12476,334,77502,3191,1988,86066,3477,0,2004,-180,26,431,116,-33,-258,324,2023-12-22 12:52:18,0.0,22720.0
15110,1,2023-12-22 12:52:19,29014,22720,29548,30114,12359,425,77618,3202,1939,86088,375,0,501,-45,-117,91,116,11,-49,22,2023-12-22 12:52:28,0.0,22720.0
15111,1,2023-12-22 12:52:22,28023,22720,28067,30247,12578,230,77403,3213,2005,86044,-991,0,-1481,133,219,-195,-215,11,66,-44,2023-12-22 12:52:28,0.0,22720.0
